id_type,id,note,active
Organization_Reference_ID,Division_Hierarchy,Division Hierarchy,true
Organization_Reference_ID,CUSTOM_ORGANIZATION-4-214,Services,true
Organization_Reference_ID,CUSTOM_ORGANIZATION-4-215,Products,true
Organization_Reference_ID,CUSTOM_ORGANIZATION-4-216,Consulting Services,true
Organization_Reference_ID,CUSTOM_ORGANIZATION-4-217,External Pay Entity - Asia/Pac,true
Organization_Reference_ID,North_America,North America,true
Organization_Reference_ID,EMEA,EMEA,true
Organization_Reference_ID,Asia_Pacific,Asia Pacific,true
Organization_Reference_ID,Latin_America,Latin America,true
Organization_Reference_ID,CUSTOM_ORGANIZATION-4-222,Consolidation - US,true
Organization_Reference_ID,CUSTOM_ORGANIZATION-4-223,Consolidation - AsiaPac,true
Organization_Reference_ID,CUSTOM_ORGANIZATION-4-224,Consolidation - North America,true
Organization_Reference_ID,CUSTOM_ORGANIZATION-4-225,Consolidation - EMEA,true
Organization_Reference_ID,CUSTOM_ORGANIZATION-10-226,Growth/Share Category,true
Organization_Reference_ID,CUSTOM_ORGANIZATION-10-227,Sustaining,true
Organization_Reference_ID,CUSTOM_ORGANIZATION-10-228,Growing,true
Organization_Reference_ID,CUSTOM_ORGANIZATION-10-229,Emerging,true
Organization_Reference_ID,CUSTOM_ORGANIZATION-10-230,Declining,true
Organization_Reference_ID,CUSTOM_ORGANIZATION-4-231,Europe,true
Organization_Reference_ID,CUSTOM_ORGANIZATION-4-232,Middle East and Africa,true
Organization_Reference_ID,CUSTOM_ORGANIZATION-4-233,External Pay Entity - EMEA,true
Organization_Reference_ID,CUSTOM_ORGANIZATION-16-234,Consolidation - Canada,true
Organization_Reference_ID,CUSTOM_ORGANIZATION-16-235,Business Services Group,true
Organization_Reference_ID,CUSTOM_ORGANIZATION-16-236,Warbucks Consolidated,true
Organization_Reference_ID,CUSTOM_ORGANIZATION-16-237,Consolidation - Nordic,true
Organization_Reference_ID,CUSTOM_ORGANIZATION-16-238,Consolidation - Western Europe,true
Organization_Reference_ID,CUSTOM_ORGANIZATION-16-239,Consolidation - France,true
Organization_Reference_ID,CUSTOM_ORGANIZATION-16-240,HR Services,true
Organization_Reference_ID,CUSTOM_ORGANIZATION-16-241,Accounting Operations,true
Organization_Reference_ID,CUSTOM_ORGANIZATION-16-242,Spectre Europe,true
Organization_Reference_ID,CUSTOM_ORGANIZATION-16-243,Spectre Consol,true
Organization_Reference_ID,CUSTOM_ORGANIZATION-16-244,Acquisitions,true
Organization_Reference_ID,CUSTOM_ORGANIZATION-16-245,Product Acquisitions,true
Organization_Reference_ID,Services_acquisition,Services Acquisitions,true
Organization_Reference_ID,CUSTOM_ORGANIZATION-16-247,Green Planet Solutions,true
Organization_Reference_ID,CUSTOM_ORGANIZATION-16-248,Innovative Solutions,true
Organization_Reference_ID,CUSTOM_ORGANIZATION-16-249,Global Consulting Services,true
Organization_Reference_ID,CUSTOM_ORGANIZATION-16-250,Modern Technology Services,true
Organization_Reference_ID,CUSTOM_ORGANIZATION-16-251,Consolidation - Benelux,true
Organization_Reference_ID,RETIREE_ORGANIZATION-4-1,Global Modern Services Retirees,true
